timestamp,source_service,destination_service,http_method,path,status_code,latency_ms
2026-02-10T10:32:56.194Z,order-svc,inventory-svc,POST,/internal/reserve,200,31.64
2026-02-10T10:32:58.977Z,payment-svc,payments-db,POST,/db/write,201,17.95
2026-02-10T10:33:03.129Z,order-svc,orders-db,POST,/db/write,200,12.91
2026-02-10T10:33:07.764Z,order-svc,inventory-svc,POST,/internal/reserve,200,21.92
2026-02-10T10:33:12.430Z,api-gateway,order-svc,POST,/api/orders,200,25.04
2026-02-10T10:33:14.846Z,payment-svc,payments-db,GET,/db/read,200,8.89
2026-02-10T10:33:19.521Z,api-gateway,order-svc,GET,/api/orders,201,29.48
2026-02-10T10:33:22.022Z,user-svc,users-db,POST,/db/write,200,11.46
2026-02-10T10:33:24.485Z,user-svc,users-db,GET,/db/read,200,12.75
2026-02-10T10:33:28.356Z,payment-svc,payments-db,POST,/db/write,200,25.66
2026-02-10T10:33:32.265Z,user-svc,users-db,POST,/db/write,200,18.64
2026-02-10T10:33:35.115Z,api-gateway,order-svc,POST,/api/orders,200,28.12
2026-02-10T10:33:39.186Z,order-svc,inventory-svc,GET,/internal/stock,200,13.18
2026-02-10T10:33:44.175Z,order-svc,inventory-svc,GET,/internal/stock,200,11.48
2026-02-10T10:33:46.967Z,order-svc,inventory-svc,POST,/internal/reserve,200,32.33
2026-02-10T10:33:48.582Z,order-svc,payment-svc,POST,/internal/pay,200,48.63
2026-02-10T10:33:52.369Z,order-svc,orders-db,POST,/db/write,200,10.05
2026-02-10T10:33:55.172Z,api-gateway,user-svc,GET,/api/users,200,19.18
2026-02-10T10:34:00.024Z,payment-svc,notification-svc,POST,/notify/payment,200,24.38
2026-02-10T10:34:03.069Z,order-svc,inventory-svc,POST,/internal/reserve,200,27.87
2026-02-10T10:34:06.987Z,order-svc,orders-db,POST,/db/write,200,11.08
2026-02-10T10:34:11.655Z,user-svc,users-db,GET,/db/read,200,7.08
2026-02-10T10:34:14.949Z,order-svc,payment-svc,POST,/internal/pay,201,36.14
2026-02-10T10:34:17.120Z,user-svc,users-db,POST,/db/write,200,14.66
2026-02-10T10:34:20.175Z,api-gateway,user-svc,GET,/api/users,200,16.06
2026-02-10T10:34:21.986Z,payment-svc,payments-db,GET,/db/read,200,11.01
2026-02-10T10:34:25.391Z,user-svc,users-db,POST,/db/write,200,11.8
2026-02-10T10:34:27.590Z,user-svc,users-db,POST,/db/write,200,17.68
2026-02-10T10:34:31.880Z,api-gateway,order-svc,POST,/api/orders,200,34.65
2026-02-10T10:34:34.309Z,order-svc,inventory-svc,POST,/internal/reserve,201,20.49
2026-02-10T10:34:36.743Z,api-gateway,order-svc,POST,/api/orders,200,25.32
2026-02-10T10:34:37.981Z,payment-svc,notification-svc,POST,/notify/payment,200,25.57
2026-02-10T10:34:39.198Z,api-gateway,order-svc,POST,/api/orders,200,31.05
2026-02-10T10:34:40.522Z,user-svc,users-db,GET,/db/read,201,11.0
2026-02-10T10:34:41.553Z,order-svc,orders-db,POST,/db/write,200,8.01
2026-02-10T10:34:43.128Z,user-svc,users-db,POST,/db/write,200,11.86
2026-02-10T10:34:47.011Z,order-svc,payment-svc,POST,/internal/pay,200,56.66
2026-02-10T10:34:49.840Z,api-gateway,order-svc,GET,/api/orders,200,19.65
2026-02-10T10:34:53.316Z,api-gateway,user-svc,GET,/api/users,200,25.07
2026-02-10T10:34:57.600Z,order-svc,orders-db,POST,/db/write,200,11.43
2026-02-10T10:35:00.769Z,user-svc,users-db,GET,/db/read,200,8.54
2026-02-10T10:35:02.559Z,order-svc,inventory-svc,POST,/internal/reserve,201,28.6
2026-02-10T10:35:07.534Z,payment-svc,payments-db,GET,/db/read,200,13.22
2026-02-10T10:35:09.259Z,order-svc,inventory-svc,POST,/internal/reserve,200,24.21
2026-02-10T10:35:10.397Z,payment-svc,notification-svc,POST,/notify/payment,200,27.32
2026-02-10T10:35:11.987Z,api-gateway,order-svc,POST,/api/orders,201,43.13
2026-02-10T10:35:15.691Z,user-svc,users-db,GET,/db/read,200,8.62
2026-02-10T10:35:19.056Z,payment-svc,notification-svc,POST,/notify/payment,200,26.62
2026-02-10T10:35:22.640Z,user-svc,users-db,POST,/db/write,200,11.72
2026-02-10T10:35:26.760Z,api-gateway,user-svc,GET,/api/users,200,23.08
2026-02-10T10:35:30.409Z,payment-svc,payments-db,POST,/db/write,201,15.48
2026-02-10T10:35:33.489Z,order-svc,inventory-svc,GET,/internal/stock,201,12.39
2026-02-10T10:35:35.969Z,api-gateway,order-svc,GET,/api/orders,200,19.9
2026-02-10T10:35:39.337Z,order-svc,inventory-svc,GET,/internal/stock,201,16.08
2026-02-10T10:35:44.336Z,api-gateway,order-svc,GET,/api/orders,201,24.94
2026-02-10T10:35:47.671Z,order-svc,inventory-svc,POST,/internal/reserve,200,23.05
2026-02-10T10:35:50.089Z,order-svc,orders-db,POST,/db/write,200,7.79
2026-02-10T10:35:53.188Z,api-gateway,user-svc,GET,/api/users,200,24.08
2026-02-10T10:35:54.872Z,api-gateway,order-svc,GET,/api/orders,200,23.98
2026-02-10T10:35:56.370Z,order-svc,inventory-svc,POST,/internal/reserve,200,31.63
2026-02-10T10:35:57.810Z,order-svc,inventory-svc,POST,/internal/reserve,200,22.57
2026-02-10T10:35:59.566Z,order-svc,orders-db,POST,/db/write,201,8.04
2026-02-10T10:36:03.781Z,payment-svc,payments-db,GET,/db/read,200,14.88
2026-02-10T10:36:07.681Z,payment-svc,payments-db,POST,/db/write,200,24.38
2026-02-10T10:36:10.030Z,api-gateway,order-svc,POST,/api/orders,200,34.35
2026-02-10T10:36:12.388Z,api-gateway,order-svc,POST,/api/orders,201,35.24
2026-02-10T10:36:14.224Z,payment-svc,payments-db,POST,/db/write,201,17.58
2026-02-10T10:36:15.793Z,api-gateway,user-svc,POST,/api/users,201,21.15
2026-02-10T10:36:20.064Z,order-svc,payment-svc,POST,/internal/pay,200,33.84
2026-02-10T10:36:23.741Z,order-svc,orders-db,POST,/db/write,201,10.43
2026-02-10T10:36:26.340Z,api-gateway,user-svc,POST,/api/users,200,37.5
2026-02-10T10:36:30.819Z,payment-svc,notification-svc,POST,/notify/payment,201,22.47
2026-02-10T10:36:32.045Z,order-svc,inventory-svc,POST,/internal/reserve,200,24.58
2026-02-10T10:36:34.939Z,api-gateway,order-svc,POST,/api/orders,200,30.41
2026-02-10T10:36:39.351Z,order-svc,inventory-svc,POST,/internal/reserve,201,17.77
2026-02-10T10:36:43.253Z,order-svc,inventory-svc,POST,/internal/reserve,201,31.11
2026-02-10T10:36:46.428Z,payment-svc,notification-svc,POST,/notify/payment,200,26.67
2026-02-10T10:36:48.959Z,api-gateway,user-svc,GET,/api/users,200,16.91
2026-02-10T10:36:50.175Z,order-svc,inventory-svc,POST,/internal/reserve,200,23.32
2026-02-10T10:36:52.974Z,order-svc,orders-db,POST,/db/write,200,12.86
2026-02-10T10:36:57.560Z,api-gateway,user-svc,GET,/api/users,201,19.03
2026-02-10T10:36:58.812Z,order-svc,inventory-svc,GET,/internal/stock,200,15.37
2026-02-10T10:36:59.986Z,order-svc,inventory-svc,POST,/internal/reserve,200,19.84
2026-02-10T10:37:03.999Z,payment-svc,payments-db,GET,/db/read,200,11.81
2026-02-10T10:37:08.494Z,payment-svc,payments-db,GET,/db/read,201,8.84
2026-02-10T10:37:11.442Z,api-gateway,order-svc,POST,/api/orders,200,40.68
2026-02-10T10:37:13.679Z,payment-svc,notification-svc,POST,/notify/payment,200,27.14
2026-02-10T10:37:15.413Z,user-svc,users-db,POST,/db/write,200,11.54
2026-02-10T10:37:20.275Z,payment-svc,payments-db,GET,/db/read,200,15.4
2026-02-10T10:37:25.224Z,order-svc,payment-svc,POST,/internal/pay,200,34.8
2026-02-10T10:37:27.124Z,api-gateway,user-svc,POST,/api/users,200,34.5
2026-02-10T10:37:31.165Z,api-gateway,user-svc,POST,/api/users,201,25.4
2026-02-10T10:37:33.146Z,api-gateway,order-svc,POST,/api/orders,201,41.83
2026-02-10T10:37:35.673Z,order-svc,inventory-svc,GET,/internal/stock,200,18.21
2026-02-10T10:37:38.896Z,payment-svc,notification-svc,POST,/notify/payment,200,24.64
2026-02-10T10:37:40.439Z,order-svc,orders-db,POST,/db/write,200,12.5
2026-02-10T10:37:41.641Z,order-svc,inventory-svc,POST,/internal/reserve,200,18.53
2026-02-10T10:37:45.959Z,order-svc,inventory-svc,POST,/internal/reserve,200,20.25
2026-02-10T10:37:49.167Z,order-svc,inventory-svc,GET,/internal/stock,200,15.05
2026-02-10T10:37:51.735Z,user-svc,users-db,POST,/db/write,200,14.1
2026-02-10T10:37:53.727Z,order-svc,payment-svc,POST,/internal/pay,500,34.19
2026-02-10T10:37:58.200Z,order-svc,orders-db,POST,/db/write,200,9.05
2026-02-10T10:37:59.911Z,payment-svc,payments-db,GET,/db/read,200,13.62
2026-02-10T10:38:03.689Z,user-svc,users-db,GET,/db/read,201,11.81
2026-02-10T10:38:08.083Z,order-svc,inventory-svc,POST,/internal/reserve,200,18.77
2026-02-10T10:38:09.731Z,order-svc,inventory-svc,GET,/internal/stock,201,14.46
2026-02-10T10:38:12.263Z,api-gateway,order-svc,POST,/api/orders,200,26.01
2026-02-10T10:38:15.644Z,user-svc,users-db,GET,/db/read,200,11.27
2026-02-10T10:38:17.564Z,order-svc,inventory-svc,POST,/internal/reserve,200,25.59
2026-02-10T10:38:22.140Z,payment-svc,payments-db,POST,/db/write,200,24.61
2026-02-10T10:38:23.513Z,user-svc,users-db,GET,/db/read,200,7.48
2026-02-10T10:38:27.023Z,api-gateway,order-svc,POST,/api/orders,200,27.31
2026-02-10T10:38:28.180Z,payment-svc,payments-db,GET,/db/read,200,13.25
2026-02-10T10:38:33.027Z,payment-svc,payments-db,GET,/db/read,201,9.81
2026-02-10T10:38:35.930Z,order-svc,orders-db,POST,/db/write,200,11.98
2026-02-10T10:38:37.482Z,user-svc,users-db,GET,/db/read,201,10.73
2026-02-10T10:38:41.489Z,payment-svc,notification-svc,POST,/notify/payment,200,33.55
2026-02-10T10:38:42.704Z,order-svc,inventory-svc,GET,/internal/stock,200,14.54
2026-02-10T10:38:46.335Z,order-svc,inventory-svc,GET,/internal/stock,201,12.7
2026-02-10T10:38:50.713Z,api-gateway,order-svc,POST,/api/orders,200,33.62
2026-02-10T10:38:53.918Z,payment-svc,notification-svc,POST,/notify/payment,201,34.13
2026-02-10T10:38:56.947Z,user-svc,users-db,POST,/db/write,200,12.74
2026-02-10T10:39:00.955Z,payment-svc,payments-db,POST,/db/write,200,19.79
2026-02-10T10:39:03.838Z,order-svc,orders-db,POST,/db/write,503,9.84
2026-02-10T10:39:08.567Z,order-svc,payment-svc,POST,/internal/pay,201,53.91
2026-02-10T10:39:10.187Z,payment-svc,payments-db,POST,/db/write,200,19.17
2026-02-10T10:39:11.223Z,api-gateway,order-svc,POST,/api/orders,200,27.03
2026-02-10T10:39:15.857Z,payment-svc,notification-svc,POST,/notify/payment,200,23.16
2026-02-10T10:39:18.659Z,order-svc,orders-db,POST,/db/write,200,10.11
2026-02-10T10:39:23.463Z,payment-svc,notification-svc,POST,/notify/payment,201,29.52
2026-02-10T10:39:26.748Z,payment-svc,payments-db,GET,/db/read,200,9.17
2026-02-10T10:39:30.228Z,api-gateway,user-svc,GET,/api/users,200,23.88
2026-02-10T10:39:31.787Z,payment-svc,payments-db,GET,/db/read,200,12.34
2026-02-10T10:39:36.008Z,payment-svc,payments-db,GET,/db/read,200,15.01
2026-02-10T10:39:40.874Z,order-svc,inventory-svc,GET,/internal/stock,201,14.03
2026-02-10T10:39:44.636Z,payment-svc,payments-db,GET,/db/read,200,9.24
2026-02-10T10:39:49.191Z,order-svc,inventory-svc,POST,/internal/reserve,200,24.51
2026-02-10T10:39:52.713Z,user-svc,users-db,GET,/db/read,200,10.33
2026-02-10T10:39:54.555Z,user-svc,users-db,POST,/db/write,200,18.9
2026-02-10T10:39:55.579Z,payment-svc,payments-db,GET,/db/read,201,14.18
2026-02-10T10:40:00.424Z,api-gateway,order-svc,POST,/api/orders,201,42.02
2026-02-10T10:40:01.732Z,api-gateway,order-svc,POST,/api/orders,200,35.74
2026-02-10T10:40:05.854Z,api-gateway,order-svc,POST,/api/orders,200,32.6
2026-02-10T10:40:06.924Z,user-svc,users-db,POST,/db/write,200,11.48
2026-02-10T10:40:10.765Z,api-gateway,user-svc,GET,/api/users,200,25.55
2026-02-10T10:40:13.594Z,order-svc,payment-svc,POST,/internal/pay,200,44.17
2026-02-10T10:40:14.988Z,payment-svc,payments-db,POST,/db/write,200,14.37
2026-02-10T10:40:17.865Z,payment-svc,payments-db,POST,/db/write,200,14.22
2026-02-10T10:40:19.470Z,api-gateway,user-svc,GET,/api/users,200,14.12
2026-02-10T10:40:23.700Z,order-svc,payment-svc,POST,/internal/pay,200,49.89
2026-02-10T10:40:27.584Z,order-svc,inventory-svc,POST,/internal/reserve,200,27.26
2026-02-10T10:40:31.908Z,order-svc,payment-svc,POST,/internal/pay,200,39.04
2026-02-10T10:40:36.324Z,payment-svc,payments-db,GET,/db/read,200,10.51
2026-02-10T10:40:39.913Z,payment-svc,payments-db,GET,/db/read,201,13.51
2026-02-10T10:40:42.239Z,user-svc,users-db,POST,/db/write,201,15.39
2026-02-10T10:40:43.596Z,payment-svc,notification-svc,POST,/notify/payment,201,36.08
2026-02-10T10:40:48.125Z,user-svc,users-db,GET,/db/read,200,8.86
2026-02-10T10:40:49.835Z,api-gateway,user-svc,GET,/api/users,200,24.95
2026-02-10T10:40:53.217Z,order-svc,inventory-svc,GET,/internal/stock,200,14.18
2026-02-10T10:40:57.655Z,api-gateway,user-svc,GET,/api/users,201,14.76
2026-02-10T10:40:59.382Z,user-svc,users-db,POST,/db/write,201,16.53
2026-02-10T10:41:01.322Z,user-svc,users-db,GET,/db/read,201,10.52
2026-02-10T10:41:04.680Z,api-gateway,order-svc,POST,/api/orders,201,28.0
2026-02-10T10:41:09.327Z,payment-svc,payments-db,POST,/db/write,200,22.9
2026-02-10T10:41:13.026Z,api-gateway,user-svc,GET,/api/users,200,19.12
2026-02-10T10:41:14.583Z,payment-svc,payments-db,GET,/db/read,200,13.92
2026-02-10T10:41:19.483Z,api-gateway,user-svc,POST,/api/users,200,33.1
2026-02-10T10:41:21.274Z,api-gateway,user-svc,POST,/api/users,200,28.38
2026-02-10T10:41:22.458Z,order-svc,inventory-svc,GET,/internal/stock,200,14.55
2026-02-10T10:41:23.873Z,api-gateway,user-svc,POST,/api/users,200,22.02
2026-02-10T10:41:25.073Z,payment-svc,notification-svc,POST,/notify/payment,201,36.59
2026-02-10T10:41:28.104Z,api-gateway,user-svc,POST,/api/users,200,35.04
2026-02-10T10:41:31.814Z,payment-svc,payments-db,POST,/db/write,200,17.47
2026-02-10T10:41:35.070Z,payment-svc,notification-svc,POST,/notify/payment,200,26.03
2026-02-10T10:41:38.103Z,payment-svc,payments-db,POST,/db/write,201,22.0
2026-02-10T10:41:42.935Z,payment-svc,payments-db,POST,/db/write,200,17.99
2026-02-10T10:41:45.643Z,api-gateway,user-svc,GET,/api/users,200,15.52
2026-02-10T10:41:48.940Z,order-svc,inventory-svc,GET,/internal/stock,200,14.04
2026-02-10T10:41:52.172Z,order-svc,inventory-svc,POST,/internal/reserve,200,19.86
2026-02-10T10:41:55.156Z,user-svc,users-db,GET,/db/read,201,12.97
2026-02-10T10:41:57.095Z,api-gateway,user-svc,GET,/api/users,201,24.1
2026-02-10T10:42:01.260Z,user-svc,users-db,POST,/db/write,200,12.83
2026-02-10T10:42:02.373Z,order-svc,orders-db,POST,/db/write,200,9.81
2026-02-10T10:42:05.999Z,order-svc,payment-svc,POST,/internal/pay,200,50.21
2026-02-10T10:42:09.672Z,payment-svc,payments-db,GET,/db/read,200,12.53
2026-02-10T10:42:13.220Z,user-svc,users-db,GET,/db/read,200,8.99
2026-02-10T10:42:17.813Z,user-svc,users-db,GET,/db/read,200,11.2
2026-02-10T10:42:21.352Z,order-svc,orders-db,POST,/db/write,201,10.04
2026-02-10T10:42:25.322Z,payment-svc,notification-svc,POST,/notify/payment,201,29.19
2026-02-10T10:42:27.938Z,user-svc,users-db,POST,/db/write,201,16.43
2026-02-10T10:42:31.859Z,order-svc,payment-svc,POST,/internal/pay,201,33.95
2026-02-10T10:42:35.477Z,api-gateway,user-svc,GET,/api/users,200,16.84
2026-02-10T10:42:37.207Z,api-gateway,user-svc,POST,/api/users,200,38.12
2026-02-10T10:42:41.125Z,api-gateway,user-svc,GET,/api/users,201,21.21
2026-02-10T10:42:42.910Z,api-gateway,order-svc,POST,/api/orders,201,37.65
2026-02-10T10:42:46.278Z,user-svc,users-db,GET,/db/read,201,9.43
2026-02-10T10:42:47.523Z,payment-svc,payments-db,GET,/db/read,200,9.97
2026-02-10T10:42:51.001Z,api-gateway,user-svc,POST,/api/users,201,32.51
2026-02-10T10:42:54.498Z,payment-svc,notification-svc,POST,/notify/payment,200,34.06
2026-02-10T10:42:57.661Z,order-svc,orders-db,POST,/db/write,200,13.0
2026-02-10T10:42:58.853Z,order-svc,orders-db,POST,/db/write,200,8.0
2026-02-10T10:43:02.130Z,api-gateway,order-svc,GET,/api/orders,200,31.7
2026-02-10T10:43:03.780Z,api-gateway,order-svc,POST,/api/orders,200,28.85
2026-02-10T10:43:07.733Z,api-gateway,order-svc,GET,/api/orders,201,28.54
2026-02-10T10:43:09.130Z,user-svc,users-db,POST,/db/write,200,16.15
2026-02-10T10:43:14.047Z,order-svc,inventory-svc,GET,/internal/stock,200,10.58
2026-02-10T10:43:17.899Z,payment-svc,payments-db,GET,/db/read,200,12.35
2026-02-10T10:43:21.601Z,order-svc,inventory-svc,GET,/internal/stock,200,11.15
2026-02-10T10:43:22.735Z,order-svc,payment-svc,POST,/internal/pay,200,51.98
2026-02-10T10:43:25.815Z,api-gateway,user-svc,POST,/api/users,200,28.68
2026-02-10T10:43:30.326Z,api-gateway,user-svc,POST,/api/users,200,29.66
2026-02-10T10:43:31.913Z,user-svc,users-db,POST,/db/write,200,11.06
2026-02-10T10:43:36.735Z,order-svc,payment-svc,POST,/internal/pay,200,45.27
2026-02-10T10:43:38.286Z,user-svc,users-db,GET,/db/read,200,10.55
2026-02-10T10:43:41.929Z,payment-svc,payments-db,POST,/db/write,200,14.98
2026-02-10T10:43:45.968Z,api-gateway,user-svc,GET,/api/users,200,15.19
2026-02-10T10:43:48.807Z,api-gateway,order-svc,GET,/api/orders,201,27.77
2026-02-10T10:43:52.704Z,payment-svc,payments-db,POST,/db/write,201,18.67
2026-02-10T10:43:57.474Z,api-gateway,user-svc,GET,/api/users,200,20.86
2026-02-10T10:44:01.946Z,payment-svc,payments-db,POST,/db/write,200,15.03
2026-02-10T10:44:04.182Z,payment-svc,notification-svc,POST,/notify/payment,200,22.3
2026-02-10T10:44:06.193Z,user-svc,users-db,GET,/db/read,200,11.02
2026-02-10T10:44:07.432Z,api-gateway,user-svc,POST,/api/users,200,36.96
2026-02-10T10:44:10.449Z,order-svc,orders-db,POST,/db/write,200,12.14
2026-02-10T10:44:14.953Z,api-gateway,order-svc,POST,/api/orders,201,41.88
2026-02-10T10:44:16.232Z,user-svc,users-db,POST,/db/write,200,16.24
2026-02-10T10:44:19.573Z,user-svc,users-db,GET,/db/read,200,11.74
2026-02-10T10:44:24.238Z,payment-svc,payments-db,POST,/db/write,200,21.21
2026-02-10T10:44:26.884Z,order-svc,orders-db,POST,/db/write,200,12.99
2026-02-10T10:44:29.348Z,api-gateway,order-svc,GET,/api/orders,200,22.07
2026-02-10T10:44:30.634Z,order-svc,orders-db,POST,/db/write,200,11.19
2026-02-10T10:44:33.651Z,payment-svc,payments-db,GET,/db/read,200,14.8
2026-02-10T10:44:38.288Z,api-gateway,user-svc,GET,/api/users,200,19.17
2026-02-10T10:44:43.175Z,order-svc,payment-svc,POST,/internal/pay,200,56.41
2026-02-10T10:44:45.790Z,order-svc,payment-svc,POST,/internal/pay,200,45.11
2026-02-10T10:44:47.273Z,user-svc,users-db,GET,/db/read,201,12.13
2026-02-10T10:44:52.142Z,user-svc,users-db,GET,/db/read,200,8.4
2026-02-10T10:44:55.955Z,user-svc,users-db,POST,/db/write,201,14.65
2026-02-10T10:44:59.545Z,payment-svc,notification-svc,POST,/notify/payment,200,28.4
2026-02-10T10:45:03.515Z,api-gateway,user-svc,POST,/api/users,201,24.04
2026-02-10T10:45:08.267Z,api-gateway,order-svc,GET,/api/orders,200,23.36
2026-02-10T10:45:09.941Z,payment-svc,payments-db,POST,/db/write,201,21.73
2026-02-10T10:45:11.738Z,payment-svc,payments-db,GET,/db/read,200,14.54
2026-02-10T10:45:13.746Z,api-gateway,order-svc,POST,/api/orders,200,42.41
2026-02-10T10:45:16.771Z,order-svc,payment-svc,POST,/internal/pay,200,49.42
2026-02-10T10:45:20.858Z,payment-svc,notification-svc,POST,/notify/payment,201,38.45
2026-02-10T10:45:23.779Z,api-gateway,order-svc,POST,/api/orders,200,32.4
2026-02-10T10:45:25.641Z,user-svc,users-db,POST,/db/write,200,18.61
2026-02-10T10:45:26.988Z,payment-svc,payments-db,GET,/db/read,200,14.59
2026-02-10T10:45:30.105Z,order-svc,inventory-svc,POST,/internal/reserve,201,31.35
2026-02-10T10:45:33.152Z,api-gateway,user-svc,POST,/api/users,201,29.62
2026-02-10T10:45:36.969Z,payment-svc,payments-db,POST,/db/write,200,18.82
2026-02-10T10:45:41.899Z,payment-svc,payments-db,GET,/db/read,200,14.96
2026-02-10T10:45:46.780Z,order-svc,orders-db,POST,/db/write,200,12.25
2026-02-10T10:45:50.844Z,api-gateway,order-svc,GET,/api/orders,200,27.73
2026-02-10T10:45:54.658Z,api-gateway,order-svc,POST,/api/orders,201,26.92
2026-02-10T10:45:58.870Z,payment-svc,payments-db,POST,/db/write,200,21.81
2026-02-10T10:46:02.262Z,order-svc,payment-svc,POST,/internal/pay,200,40.92
2026-02-10T10:46:05.042Z,order-svc,payment-svc,POST,/internal/pay,200,41.53
2026-02-10T10:46:07.501Z,api-gateway,order-svc,GET,/api/orders,200,26.17
2026-02-10T10:46:10.920Z,user-svc,users-db,POST,/db/write,200,18.71
2026-02-10T10:46:12.768Z,order-svc,inventory-svc,POST,/internal/reserve,200,22.7
2026-02-10T10:46:14.351Z,order-svc,inventory-svc,GET,/internal/stock,200,10.78
2026-02-10T10:46:17.236Z,order-svc,payment-svc,POST,/internal/pay,200,37.47
2026-02-10T10:46:22.143Z,order-svc,inventory-svc,GET,/internal/stock,200,12.4
2026-02-10T10:46:23.621Z,payment-svc,payments-db,GET,/db/read,201,14.57
2026-02-10T10:46:28.206Z,user-svc,users-db,GET,/db/read,201,7.61
2026-02-10T10:46:32.909Z,user-svc,users-db,POST,/db/write,200,15.07
2026-02-10T10:46:34.537Z,order-svc,inventory-svc,GET,/internal/stock,201,18.13
2026-02-10T10:46:35.712Z,api-gateway,user-svc,GET,/api/users,201,14.7
2026-02-10T10:46:38.041Z,api-gateway,user-svc,POST,/api/users,200,32.22
2026-02-10T10:46:40.597Z,user-svc,users-db,POST,/db/write,200,17.22
2026-02-10T10:46:44.922Z,order-svc,inventory-svc,GET,/internal/stock,200,16.13
2026-02-10T10:46:46.173Z,payment-svc,payments-db,POST,/db/write,200,21.2
2026-02-10T10:46:50.809Z,payment-svc,payments-db,POST,/db/write,200,18.39
2026-02-10T10:46:52.300Z,order-svc,inventory-svc,GET,/internal/stock,200,19.36
2026-02-10T10:46:53.371Z,api-gateway,order-svc,POST,/api/orders,201,27.13
2026-02-10T10:46:57.358Z,order-svc,inventory-svc,GET,/internal/stock,200,18.01
2026-02-10T10:46:58.549Z,order-svc,orders-db,POST,/db/write,201,7.1
2026-02-10T10:47:01.902Z,api-gateway,user-svc,POST,/api/users,200,34.79
2026-02-10T10:47:04.463Z,api-gateway,user-svc,POST,/api/users,201,25.65
2026-02-10T10:47:07.055Z,order-svc,payment-svc,POST,/internal/pay,200,45.53
2026-02-10T10:47:09.670Z,payment-svc,notification-svc,POST,/notify/payment,200,34.24
2026-02-10T10:47:14.141Z,payment-svc,payments-db,GET,/db/read,200,12.74
2026-02-10T10:47:16.641Z,api-gateway,user-svc,POST,/api/users,200,25.83
2026-02-10T10:47:18.473Z,order-svc,inventory-svc,POST,/internal/reserve,200,20.01
2026-02-10T10:47:20.131Z,api-gateway,user-svc,GET,/api/users,200,17.38
2026-02-10T10:47:24.359Z,api-gateway,user-svc,GET,/api/users,200,24.17
2026-02-10T10:47:27.287Z,order-svc,inventory-svc,POST,/internal/reserve,200,29.61
2026-02-10T10:47:31.471Z,payment-svc,payments-db,GET,/db/read,200,9.68
2026-02-10T10:47:36.142Z,order-svc,inventory-svc,GET,/internal/stock,200,18.3
2026-02-10T10:47:39.152Z,user-svc,users-db,GET,/db/read,200,10.26
2026-02-10T10:47:42.340Z,api-gateway,order-svc,GET,/api/orders,200,22.24
2026-02-10T10:47:47.112Z,payment-svc,payments-db,GET,/db/read,200,11.08
2026-02-10T10:47:49.864Z,api-gateway,user-svc,GET,/api/users,200,19.69
2026-02-10T10:47:52.143Z,payment-svc,payments-db,GET,/db/read,200,9.64
2026-02-10T10:47:56.849Z,order-svc,orders-db,POST,/db/write,200,11.36
2026-02-10T10:48:00.283Z,api-gateway,order-svc,POST,/api/orders,200,24.81
2026-02-10T10:48:03.567Z,payment-svc,payments-db,POST,/db/write,200,15.29
2026-02-10T10:48:08.368Z,api-gateway,order-svc,GET,/api/orders,200,30.56
2026-02-10T10:48:09.651Z,api-gateway,order-svc,POST,/api/orders,200,35.05
2026-02-10T10:48:11.000Z,user-svc,users-db,POST,/db/write,201,18.64
2026-02-10T10:48:15.815Z,payment-svc,payments-db,GET,/db/read,500,10.07
2026-02-10T10:48:17.301Z,order-svc,orders-db,POST,/db/write,201,7.63
2026-02-10T10:48:21.787Z,order-svc,payment-svc,POST,/internal/pay,200,32.63
2026-02-10T10:48:26.220Z,payment-svc,notification-svc,POST,/notify/payment,200,22.66
2026-02-10T10:48:28.552Z,order-svc,inventory-svc,POST,/internal/reserve,200,18.01
2026-02-10T10:48:31.211Z,order-svc,inventory-svc,GET,/internal/stock,200,11.62
2026-02-10T10:48:34.244Z,order-svc,orders-db,POST,/db/write,200,12.49
2026-02-10T10:48:36.668Z,user-svc,users-db,GET,/db/read,200,7.1
2026-02-10T10:48:38.616Z,api-gateway,order-svc,GET,/api/orders,200,25.18
2026-02-10T10:48:43.004Z,api-gateway,order-svc,GET,/api/orders,200,26.43
2026-02-10T10:48:45.067Z,api-gateway,user-svc,POST,/api/users,200,33.84
2026-02-10T10:48:47.247Z,order-svc,inventory-svc,GET,/internal/stock,200,18.31
2026-02-10T10:48:49.781Z,user-svc,users-db,POST,/db/write,201,17.23
2026-02-10T10:48:52.097Z,user-svc,users-db,GET,/db/read,200,11.26
2026-02-10T10:48:53.404Z,order-svc,orders-db,POST,/db/write,200,9.6
2026-02-10T10:48:54.590Z,api-gateway,user-svc,GET,/api/users,200,16.17
2026-02-10T10:48:55.748Z,user-svc,users-db,GET,/db/read,201,9.86
2026-02-10T10:48:59.367Z,api-gateway,user-svc,POST,/api/users,200,25.92
2026-02-10T10:49:00.962Z,user-svc,users-db,GET,/db/read,200,8.63
2026-02-10T10:49:05.716Z,user-svc,users-db,GET,/db/read,200,10.02
2026-02-10T10:49:07.628Z,payment-svc,payments-db,GET,/db/read,200,14.0
2026-02-10T10:49:10.617Z,order-svc,inventory-svc,GET,/internal/stock,200,19.06
2026-02-10T10:49:11.810Z,payment-svc,notification-svc,POST,/notify/payment,200,25.18
2026-02-10T10:49:14.233Z,payment-svc,payments-db,GET,/db/read,200,10.71
2026-02-10T10:49:16.033Z,api-gateway,user-svc,POST,/api/users,200,38.13
